=~=~=~=~=~=~=~=~=~=~=~= MobaXterm log 2022.09.28 14:57:40 =~=~=~=~=~=~=~=~=~=~=~=

Password:
Login incorrect
login: root
Password:
No home directory.
Logging in with home = "/".
# slog2info -w | grep UpdateService 
Jan 01 00:00:14.922          UpdateService.2781347                           0  -----ONLINE-----
Loading deva-ctrl-qc version 0.94.0 on [Sep 26 2022]...

getCreateFunction : loaded successfully library with name:/usr/lib64/libASCCommCtrlPlugin.so
getCreateFunction : dlopen :/usr/lib64/libASCCmdCtrlPlugin.so
audio:io-audio start amp=2 mic=2 done
D+I+FDBUS+81966@Unknown+1970-01-01 00:00:01:704+ server 81966-nsproxy(local) online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+81966@Unknown+1970-01-01 00:00:01:704+ CBaseClient: Server 81966-nsproxy(local), address @/tmp/fdb-ns is connected.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:01:705+ server org.fdbus.name-server online: sid 4, QOS 0, is first: 0.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:708+ server com.bosch.cm.qnx.notification-center.max96722 online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:708+ CBaseClient: Server com.bosch.cm.qnx.notification-center.max96722, address @/tmp/fdb-ipc0 is connected.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:01:709+ server com.bosch.cm.qnx.notification-center online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:710+ CIntraNameProxy: Server: com.bosch.cm.housekeeping.camera.max96722, address ipc://@/tmp/fdb-ipc11 is bound.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:01:710+ CNameServer: Service com.bosch.cm.housekeeping.camera.max96722 is registered.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:712+ server com.bosch.cm.qnx.notification-center.max96722_incar online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:712+ CBaseClient: Server com.bosch.cm.qnx.notification-center.max96722_incar, address @/tmp/fdb-ipc0 is connected.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:01:712+ server com.bosch.cm.qnx.notification-center online: sid 1, QOS 0, is first: 0.
D+I+FDBUS+81966@localhost+1970-01-01 00:00:01:712+ CIntraNameProxy: Server: com.bosch.cm.housekeeping.camera.max96722_incar, address ipc://@/tmp/fdb-ipc12 is bound.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:01:713+ CNameServer: Service com.bosch.cm.housekeeping.camera.max96722_incar is registered.

getCreateFunction : loaded successfully library with name:/usr/lib64/libASCCmdCtrlPlugin.so
D+I+FDBUS+69675@localhost+1970-01-01 00:00:01:792+ CIntraNameProxy: Server: com.bosch.cm.audioctrl, address ipc://@/tmp/fdb-ipc13 is bound.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:01:794+ CNameServer: Service com.bosch.cm.audioctrl is registered.
getCreateFunction : dlopen :/usr/lib64/libASCDSPCtrlPlugin.so

getCreateFunction : loaded successfully library with name:/usr/lib64/libASCDSPCtrlPlugin.so
getCreateFunction : dlopen :/usr/lib64/libASCRoutingPlugin.so
D+I+FDBUS+69675@localhost+1970-01-01 00:00:02:913+ CIntraNameProxy: Server: com.bosch.cm.audiotuning, address ipc://@/tmp/fdb-ipc14 is bound.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:02:915+ CNameServer: Service com.bosch.cm.audiotuning is registered.
[0.966140s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda6, errno=25, strerr=Inappropriate I/O control operation
[0.972142s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda5, errno=25, strerr=Inappropriate I/O control operation
[0.999142s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda4, errno=25, strerr=Inappropriate I/O control operation
[1.003141s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda3, errno=25, strerr=Inappropriate I/O control operation
[1.005133s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda2, errno=25, strerr=Inappropriate I/O control operation
[1.008141s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda1, errno=25, strerr=Inappropriate I/O control operation

getCreateFunction : loaded successfully library with name:/usr/lib64/libASCRoutingPlugin.so
[1.020143s][tid=8]get_part_desc:57 Failed to get part desc from /dev/disk/uda0, errno=25, strerr=Inappropriate I/O control operation
getCreateFunction : dlopen :/usr/lib64/libASCAmpCtrlPlugin.so

getCreateFunction : loaded successfully library with name:/usr/lib64/libASCAmpCtrlPlugin.so
D+I+FDBUS+69675@localhost+1970-01-01 00:00:02:045+ server com.bosch.cm.qnx.notification-center_client online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+69675@localhost+1970-01-01 00:00:02:046+ CBaseClient: Server com.bosch.cm.qnx.notification-center_client, address @/tmp/fdb-ipc0 is connected.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:02:046+ server com.bosch.cm.qnx.notification-center online: sid 2, QOS 0, is first: 0.
/lib64/libqcpecfg-host-8155_usb_in_android.so
boot_mode = normal
audio:jack media amp=2
INFO: screen-pwrmgr[90]: Powering on display 0
INFO: screen-pwrmgr[90]: Powering on display 1
INFO: screen-pwrmgr[90]: Powering on display 2
INFO: screen-pwrmgr[90]: Powering on display 3
checking /dev/disk/logdata
System banked to "A"
System banked to "A"
System banked to "A"
System banked to "A"
gwm_BootControl_GetRecoveryActiveMode return is :0
[Bosch_write_flag] all slot status is #0x0#
Write slot val 0 to misc
[Bosch_write_flag] Write to misc flag success
audio:jack media amp=2 done
audio:jack acoustic amp=2
audio:jack acoustic amp=2 done
Unable to initialize persistency!
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:206+ server org.fdbus.name-server online: sid 5, QOS 0, is first: 0.
swdl_init:428 System banked to "A"
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:331+ CNameServer: Service WelcomeShowAnimationServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:368+ server org.fdbus.name-server online: sid 6, QOS 0, is first: 0.
chmod: changing permission of run_dms.sh : Read-only file system
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:394+ server org.fdbus.name-server online: sid 7, QOS 0, is first: 0.
D+I+FDBUS+45089@localhost+1970-01-01 00:00:03:406+ server cluster online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:519+ CNameServer: Service IlluminationServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:522+ CNameServer: Service cluster.mcu is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:528+ CNameServer: Service TelltaleModule is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:530+ server org.fdbus.name-server online: sid 8, QOS 0, is first: 0.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:559+ CNameServer: Service InteriorLightServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:563+ CNameServer: Service com.autolink.cluster_ivi.interaction is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:565+ server org.fdbus.name-server online: sid 9, QOS 0, is first: 0.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:646+ CNameServer: Service ClusterAnimationServer is registered.
D+I+FDBUS+118836@Unknown+1970-01-01 00:00:03:647+ server 118836-nsproxy(local) online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+118836@Unknown+1970-01-01 00:00:03:649+ CBaseClient: Server 118836-nsproxy(local), address @/tmp/fdb-ns is connected.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:656+ CNameServer: Service IVIAnimationServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:665+ server org.fdbus.name-server online: sid 10, QOS 0, is first: 0.
D+I+FDBUS+847931@Unknown+1970-01-01 00:00:03:704+ server 847931-nsproxy(local) online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+847931@Unknown+1970-01-01 00:00:03:705+ CBaseClient: Server 847931-nsproxy(local), address @/tmp/fdb-ns is connected.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:719+ server org.fdbus.name-server online: sid 11, QOS 0, is first: 0.
[flow:flow::Error] /home/minieye/.conan/data/libflow/1.0.21.9.16-rc.13/minieye/qnx/build/5c1291199db91a6f90ee5a95469794cc8548a97f/libflow/src/flow_inner.cpp:112: client websocket connection error: Connection refused
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:03:815+ server org.fdbus.name-server online: sid 12, QOS 0, is first: 0.
D+I+FDBUS+118836@+1970-01-01 00:00:04:839+ CIntraNameProxy: Server: com.bosch.cm.persistency, address ipc://@/tmp/fdb-ipc23 is bound.
D+I+FDBUS+118836@localhost+1970-01-01 00:00:04:848+ CIntraNameProxy: status is received: msg code: 0, id: -22, reason: 
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:880+ server org.fdbus.name-server online: sid 13, QOS 0, is first: 0.
ret = 2
usb domain : 1

usb set to Android.
register_for_ssr_events ++
D+I+FDBUS+872545@Unknown+1970-01-01 00:00:04:273+ server 872545-nsproxy(local) online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+872545@Unknown+1970-01-01 00:00:04:273+ CBaseClient: Server 872545-nsproxy(local), address @/tmp/fdb-ns is connected.
gwm_BootControl_ClearUnbootCnt :0
[LCM:System Boot] last shutdown reason is DOIP_PROGRAMMING!
[DBG] write_cookie success 1200
[LCM:System Boot] reset counter is 1 for this cycle.
[LCM] VMM guest number: 1.
[LCM] guest[0] with name[la]: vmid[2] manual_mode[1]
D+I+FDBUS+45084@localhost+1970-01-01 00:00:04:340+ server com.bosch.cm.qnx.notification-center online: sid 3, QOS 0, is first: 0.
[LCM][LCM_SCC_Reset_Irq] IRQ number for SCC reset is 652.
[LCM][LCM_Wakeup_Irq] IRQ number for SCC reset is 605.
[LCM]Set pin [CPU_HMI_RUN:105] as [1].
[LCM]Set pin [CPU_PWR_OFF:160] as [1].
[LCM]Set pin [SOC_EPHY_RST:79] as [1].
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:431+ CNameServer: Service SettingServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:431+ CNameServer: Service StateMgr is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service cluster.key is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service cluster.tc is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service WarnServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service cluster.chime.hmi is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service EtcModule is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:432+ CNameServer: Service InteractionModule is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:433+ CNameServer: Service AdasServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:433+ CNameServer: Service GaugeModule is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:434+ CNameServer: Service HMIStateServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:434+ CNameServer: Service IVIInteractionServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:434+ CNameServer: Service HUDServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:435+ CNameServer: Service RestingModeServer is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:438+ CNameServer: Service com.autolink.diagnostic.cluster is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:439+ CNameServer: Service com.bosch.cm.persistency is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:444+ server org.fdbus.name-server online: sid 14, QOS 0, is first: 0.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:04:511+ server com.bosch.cm.qnx.notification-center online: sid 4, QOS 0, is first: 0.
D+I+FDBUS+847931@+1970-01-01 00:00:04:545+ server com.bosch.cm.qnx.notification-center_vehicleclient online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+847931@+1970-01-01 00:00:04:545+ CBaseClient: Server com.bosch.cm.qnx.notification-center_vehicleclient, address @/tmp/fdb-ipc0 is connected.
D+I+FDBUS+847931@+1970-01-01 00:00:04:582+ server com.bosch.cm.inc.hard_keys_vehicleclient online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+847931@+1970-01-01 00:00:04:583+ CBaseClient: Server com.bosch.cm.inc.hard_keys_vehicleclient, address @/tmp/fdb-ipc6 is connected.
D+I+FDBUS+45089@localhost+1970-01-01 00:00:04:583+ server hard_keys online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+847931@+1970-01-01 00:00:04:583+ server com.bosch.cm.inc.plc_vehicleclient online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+847931@+1970-01-01 00:00:04:583+ CBaseClient: Server com.bosch.cm.inc.plc_vehicleclient, address @/tmp/fdb-ipc3 is connected.
D+I+FDBUS+45088@localhost+1970-01-01 00:00:04:584+ server plc online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:04:591+ server com.bosch.cm.qnx.notification-center online: sid 5, QOS 0, is first: 0.
D+I+FDBUS+847931@+1970-01-01 00:00:04:601+ CIntraNameProxy: Server: com.bosch.cm.vehicle, address ipc://@/tmp/fdb-ipc41 is bound.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:613+ CIntraNameProxy: status is received: msg code: 0, id: -22, reason: 
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:646+ CNameServer: Service com.autolink.cluster_ivi.dms is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:646+ CNameServer: Service DmsServerName is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:646+ CNameServer: Service com.bosch.cm.vehicle is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:04:646+ server org.fdbus.name-server online: sid 15, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:706+ server com.bosch.cm.vehicle_server online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+69675@localhost+1970-01-01 00:00:04:706+ server com.bosch.cm.vehicle_ASC_client online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+69675@localhost+1970-01-01 00:00:04:706+ CBaseClient: Server com.bosch.cm.vehicle_ASC_client, address @/tmp/fdb-ipc41 is connected.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:707+ server com.bosch.cm.vehicle_server online: sid 1, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:708+ server com.bosch.cm.vehicle_server online: sid 2, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:718+ server com.bosch.cm.vehicle_server online: sid 3, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:719+ server com.bosch.cm.vehicle_server online: sid 4, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:720+ server com.bosch.cm.vehicle_server online: sid 5, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:720+ server com.bosch.cm.vehicle_server online: sid 6, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:720+ server com.bosch.cm.vehicle_server online: sid 7, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:721+ server com.bosch.cm.vehicle_server online: sid 8, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:722+ server com.bosch.cm.vehicle_server online: sid 9, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:723+ server com.bosch.cm.vehicle_server online: sid 10, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:725+ server com.bosch.cm.vehicle_server online: sid 11, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:727+ server com.bosch.cm.vehicle_server online: sid 12, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:729+ server com.bosch.cm.vehicle_server online: sid 13, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:733+ server com.bosch.cm.vehicle_server online: sid 14, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:734+ server com.bosch.cm.vehicle_server online: sid 15, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:04:792+ server com.bosch.cm.vehicle_server online: sid 16, QOS 0, is first: 0.
[flow:flow::Error] /home/minieye/.conan/data/libflow/1.0.21.9.16-rc.13/minieye/qnx/build/5c1291199db91a6f90ee5a95469794cc8548a97f/libflow/src/flow_inner.cpp:112: client websocket connection error: Connection refused
D+I+FDBUS+847931@localhost+1970-01-01 00:00:05:919+ server com.bosch.cm.vehicle_server online: sid 17, QOS 0, is first: 0.
D+I+FDBUS+118836@localhost+1970-01-01 00:00:05:933+ server com.bosch.cm.vehicle_client online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+118836@localhost+1970-01-01 00:00:05:933+ CBaseClient: Server com.bosch.cm.vehicle_client, address @/tmp/fdb-ipc41 is connected.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:944+ server org.fdbus.name-server online: sid 16, QOS 0, is first: 0.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:951+ server org.fdbus.name-server online: sid 17, QOS 0, is first: 0.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:05:967+ server com.bosch.cm.vehicle_server online: sid 18, QOS 0, is first: 0.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:005+ server org.fdbus.name-server online: sid 18, QOS 0, is first: 0.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:009+ CIntraNameProxy: Server: com.bosch.cm.lcm, address ipc://@/tmp/fdb-ipc44 is bound.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:012+ server com.bosch.cm.inc.system_state online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+45088@localhost+1970-01-01 00:00:05:012+ server system_state online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:012+ CBaseClient: Server com.bosch.cm.inc.system_state, address @/tmp/fdb-ipc1 is connected.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:016+ server com.bosch.cm.qnx.notification-center online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:016+ CBaseClient: Server com.bosch.cm.qnx.notification-center, address @/tmp/fdb-ipc0 is connected.
D+I+FDBUS+847931@localhost+1970-01-01 00:00:05:020+ server com.bosch.cm.vehicle_server online: sid 19, QOS 0, is first: 0.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:020+ server com.bosch.cm.vehicle online: sid 0, QOS 0, is first: 1.
D+I+FDBUS+872545@localhost+1970-01-01 00:00:05:020+ CBaseClient: Server com.bosch.cm.vehicle, address @/tmp/fdb-ipc41 is connected.
D+I+FDBUS+45084@localhost+1970-01-01 00:00:05:027+ server com.bosch.cm.qnx.notification-center online: sid 6, QOS 0, is first: 0.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:056+ CNameServer: Service com.bosch.cm.lcm is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:056+ CNameServer: Service com.autolink.cluster_ivi.dock is registered.
D+I+FDBUS+45083@Unknown+1970-01-01 00:00:05:058+ CNameServer: Service HvacServer is registered.
D+I+FDBUS+45089@localhost+1970-01-01 00:00:05:088+ server inc_server.lcm.fdbus.client online: sid 0, QOS 0, is first: 1.
